load_id,pickup,delivery,pickup_lat,pickup_lon,delivery_lat,delivery_lon,distance,weight,date,market_index,quote_signal,posted_rate,month,day_of_week,is_weekend,quarter,weight_per_mile,market_distance_interaction,equipment_Dry Van,equipment_Flatbed,equipment_Reefer,lane_target_encoded
TR-024693,Shreveport,Raleigh,32.54628,-92.31888,35.37376,-77.47605,1026.5,35069.0,2025-06-04,1.38714,2.17422,2214.17,6,2,0,2,34.1636629322942,1423.89921,1,0,0,2266.7125
TR-013104,Baton Rouge,Syracuse,30.50134,-92.65374,42.80915,-76.89973,1412.9,35728.0,2025-03-24,0.99448,1.97311,2780.48,3,0,0,1,25.2869983721424,1405.1007920000002,1,0,0,2898.619523809524
TR-002132,Memphis,Providence,35.56802,-89.52871,37.37287,-69.5,1316.5,32945.0,2025-01-14,0.90375,1.88028,2459.5,1,1,0,1,25.024686669198633,1189.786875,1,0,0,2732.25
TR-015836,Oklahoma City,Baton Rouge,31.88294,-98.58097,30.50134,-92.65374,442.1,28738.0,2025-04-10,1.2572,1.79727,1043.45,4,3,0,2,65.0033928975345,555.80812,1,0,0,1211.2876
TR-011509,San Antonio,Mobile,29.50969,-98.40059,31.80442,-88.25195,753.4,32077.0,2025-03-14,1.12709,2.21228,1647.17,3,4,0,1,42.576320679585876,849.149606,1,0,0,1711.3738095238095
TR-011863,Hartford,Buffalo,39.55328,-72.18051,41.67681,-78.56704,425.1,29927.0,2025-03-17,0.9791,2.41036,1025.67,3,0,0,1,70.39990590449305,416.21541,0,0,1,1015.9138461538461
TR-041160,Greensboro,New York,35.98195,-82.78379,40.00674,-73.7984,660.6,26372.0,2025-09-18,1.04056,1.98495,1341.43,9,3,0,3,39.92128368150166,687.3939359999999,1,0,0,1388.57
TR-001956,Savannah,Washington,33.60973,-82.29994,38.87577,-77.05086,556.3,35891.0,2025-01-13,0.82974,2.03027,1123.1,1,0,0,1,64.51734675534784,461.584362,1,0,0,1201.4
TR-000083,Albuquerque,Jacksonville,35.39918,-109.59792,31.98691,-84.48897,1715.2,31632.0,2025-01-01,0.99816,1.90586,3216.39,1,2,0,1,18.442164179104477,1712.044032,1,0,0,3579.4483333333337
TR-017458,Tulsa,Salt Lake City,33.45894,-94.78556,35.03488,-113.18895,1210.0,26423.0,2025-04-20,1.1702,2.20788,2368.23,4,6,1,2,21.83719008264463,1415.9419999999998,1,0,0,2554.8275
TR-013522,Greensboro,Richmond,35.98195,-82.78379,38.09122,-76.78906,435.0,37801.0,2025-03-27,1.20571,2.65411,1148.66,3,3,0,1,86.89885057471264,524.4838500000001,0,1,0,1008.271052631579
TR-042647,Grand Rapids,Baton Rouge,43.438,-86.29173,30.50134,-92.65374,1128.8,44275.0,2025-09-27,0.84112,2.37087,2701.16,9,5,1,3,39.22306874557052,949.4562559999999,0,0,1,2287.774375
TR-037689,Nashville,Philadelphia,35.29479,-88.08915,39.22317,-72.9671,1021.8,41596.0,2025-08-26,0.96466,1.95365,2137.58,8,1,0,3,40.708553532981014,985.689588,1,0,0,2169.636
TR-041826,Bakersfield,Buffalo,33.28832,-116.67935,41.67681,-78.56704,2541.4,47500.0,2025-09-22,0.79671,2.16839,5426.58,9,0,0,3,18.69048555914063,2024.758794,0,0,1,4701.641111111112
TR-019116,Milwaukee,Bakersfield,39.6218,-88.48008,33.28832,-116.67935,1824.9,32801.0,2025-05-01,1.33655,2.17705,3623.54,5,3,0,2,17.974135569072278,2439.070095,1,0,0,4452.086
TR-027881,Phoenix,Kansas City,28.75668,-115.87725,39.41104,-91.1245,1812.9,42131.0,2025-06-25,1.36155,2.0441,3776.48,6,2,0,2,23.23956092448563,2468.3539950000004,1,0,0,3659.537894736842
TR-001843,Green Bay,Boston,44.30296,-87.52871,39.27463,-69.5,1175.0,13640.0,2025-01-12,0.82912,1.69411,2033.36,1,6,1,1,11.608510638297872,974.216,1,0,0,2336.4983333333334
TR-034521,Fort Wayne,El Paso,41.31561,-85.36206,33.31075,-110.3123,1682.3,35039.0,2025-08-05,0.98713,2.16647,3651.95,8,1,0,3,20.828033049991085,1660.6487989999998,0,0,1,3314.5038461538466
TR-003041,Jacksonville,Lubbock,31.98691,-84.48897,29.87534,-99.85456,1106.5,34467.0,2025-01-20,0.86582,2.159,2336.64,1,0,0,1,31.149570718481698,958.0298300000001,0,1,0,2306.8675
TR-038055,Kansas City,Fort Wayne,39.41104,-91.1245,41.31561,-85.36206,402.4,41631.0,2025-08-29,0.96848,2.01988,917.56,8,4,0,3,103.45675944333996,389.716352,1,0,0,938.5461904761905
TR-015675,Cincinnati,Nashville,37.15706,-86.77499,35.29479,-88.08915,200.7,41542.0,2025-04-09,1.20865,1.54782,519.27,4,2,0,2,206.98555057299453,242.576055,1,0,0,577.57
TR-014518,Dayton,Fort Wayne,39.87206,-85.62931,41.31561,-85.36206,126.8,37531.0,2025-04-02,1.2138,1.44775,346.12,4,2,0,2,295.98580441640377,153.90984,1,0,0,379.03
TR-042733,Montgomery,Phoenix,31.37602,-86.10743,28.75668,-115.87725,2041.2,36352.0,2025-09-28,0.7854,1.92788,3981.74,9,6,1,3,17.809131883205957,1603.15848,1,0,0,4085.407894736842
TR-002684,Phoenix,Albuquerque,28.75668,-115.87725,35.39918,-109.59792,677.6,39084.0,2025-01-17,0.99145,2.07474,1377.49,1,4,0,1,57.68004722550177,671.8065200000001,1,0,0,1531.7211764705883
TR-009421,Raleigh,Washington,35.37376,-77.47605,38.87577,-77.05086,292.7,34979.0,2025-03-02,0.95634,2.55358,757.7,3,6,1,1,119.5046122309532,279.92071799999997,0,0,1,733.476
TR-040957,Philadelphia,Corpus Christi,39.22317,-72.9671,28.61374,-95.89569,1722.1,47500.0,2025-09-16,0.91722,2.24972,3918.17,9,1,0,3,27.58260263631613,1579.544562,0,0,1,3662.5728571428567
TR-029501,Philadelphia,Oklahoma City,39.22317,-72.9671,31.88294,-98.58097,1744.9,30175.0,2025-07-05,1.24188,2.0834,3523.03,7,5,1,3,17.293254627772363,2166.9564120000005,1,0,0,3672.4466666666663
TR-018959,Nashville,Lexington,35.29479,-88.08915,36.99152,-84.99876,244.2,25180.0,2025-04-30,1.37788,1.69939,601.21,4,2,0,2,103.11220311220312,336.478296,1,0,0,660.0095
TR-037486,Grand Rapids,Jacksonville,43.438,-86.29173,31.98691,-84.48897,912.2,43106.0,2025-08-25,0.8817,1.95249,1781.67,8,0,0,3,47.254987941240955,804.2867400000001,1,0,0,1852.4971428571428
TR-029649,San Antonio,Savannah,29.50969,-98.40059,33.60973,-82.29994,1143.8,24176.0,2025-07-06,1.1317,2.11677,2313.31,7,6,1,3,21.136562336072743,1294.4384599999998,1,0,0,2457.1715384615386
TR-012550,Milwaukee,New Orleans,39.6218,-88.48008,32.53273,-92.19519,632.2,41267.0,2025-03-21,1.1914,2.49599,1601.07,3,4,0,1,65.27522935779817,753.2030800000001,0,1,0,1457.922
TR-003907,Baton Rouge,Salt Lake City,30.50134,-92.65374,35.03488,-113.18895,1436.1,40414.0,2025-01-25,0.88587,1.91847,2776.22,1,5,1,1,28.14149432490774,1272.197907,1,0,0,2974.943333333333
TR-047830,Lubbock,Charleston,29.87534,-99.85456,34.15334,-79.74475,1405.0,17093.0,2025-10-31,0.98272,2.14704,2865.04,10,4,0,4,12.165836298932385,1380.7216,0,1,0,2997.1633333333334
TR-034999,Fresno,Charleston,33.07921,-119.79528,34.15334,-79.74475,2730.2,32748.0,2025-08-09,0.95544,2.47076,5031.67,8,5,1,3,11.994725661123727,2608.5422879999996,1,0,0,5351.86875
TR-016444,Los Angeles,Amarillo,28.56624,-116.70249,33.17137,-104.36789,952.5,30269.0,2025-04-14,1.04989,1.8323,2213.7,4,0,0,2,31.778477690288714,1000.020225,0,0,1,2027.75
TR-019504,Montgomery,Dayton,31.37602,-86.10743,39.87206,-85.62931,718.8,27872.0,2025-05-03,1.27955,1.79596,1698.69,5,5,1,2,38.77573734001113,919.7405399999999,0,0,1,1553.5114285714285
TR-030538,Philadelphia,Albuquerque,39.22317,-72.9671,35.39918,-109.59792,2362.4,45116.0,2025-07-11,1.3027,2.10018,4759.82,7,4,0,3,19.097527937690483,3077.49848,1,0,0,4610.906923076923
TR-016443,Providence,Charleston,37.37287,-69.5,34.15334,-79.74475,716.4,30413.0,2025-04-14,1.01311,1.9029,1599.72,4,0,0,2,42.45254048017867,725.7920039999999,0,1,0,1617.6944444444443
TR-027371,Charleston,Baton Rouge,34.15334,-79.74475,30.50134,-92.65374,936.5,35866.0,2025-06-21,1.23982,2.50554,2351.1,6,5,1,2,38.297917778964226,1161.09143,0,0,1,1988.4127777777778
TR-036836,Raleigh,New Orleans,35.37376,-77.47605,32.53273,-92.19519,1048.9,35718.0,2025-08-21,1.07481,2.14556,2457.42,8,3,0,3,34.052817237105536,1127.3682090000002,0,0,1,2238.0433333333335
TR-029685,Amarillo,Hartford,33.17137,-104.36789,39.55328,-72.18051,2210.2,27033.0,2025-07-06,1.19654,2.20563,4315.1,7,6,1,3,12.231019817211113,2644.5927079999997,1,0,0,4415.712105263158
TR-002641,Green Bay,Tucson,44.30296,-87.52871,30.92733,-113.23037,1963.0,25141.0,2025-01-17,0.98006,1.88407,3734.53,1,4,0,1,12.807437595517065,1923.85778,0,0,1,3789.884
TR-016599,Kansas City,Nashville,39.41104,-91.1245,35.29479,-88.08915,396.2,39621.0,2025-04-15,1.16911,1.75643,966.87,4,1,0,2,100.002523977789,463.201382,1,0,0,965.8666666666667
TR-022867,Cincinnati,Detroit,37.15706,-86.77499,43.61923,-84.04517,569.3,34164.0,2025-05-25,1.16999,1.97419,1236.58,5,6,1,2,60.01053925873881,666.075307,1,0,0,1319.73625
TR-031393,Fort Wayne,Indianapolis,41.31561,-85.36206,38.52567,-88.85948,330.4,35862.0,2025-07-17,1.33952,1.68453,813.18,7,3,0,3,108.54116222760291,442.577408,1,0,0,799.0871428571428
TR-001545,Nashville,Richmond,35.29479,-88.08915,38.09122,-76.78906,767.6,16673.0,2025-01-10,0.92894,1.84038,1395.2,1,4,0,1,21.720948410630537,713.054344,1,0,0,1687.068
TR-029758,San Antonio,Las Vegas,29.50969,-98.40059,33.22353,-115.24994,1248.7,29261.0,2025-07-06,1.1501,1.82716,2891.15,7,6,1,3,23.43317049731721,1436.12987,0,1,0,2621.3133333333335
TR-029304,Baton Rouge,Albuquerque,30.50134,-92.65374,35.39918,-109.59792,1204.5,25171.0,2025-07-04,1.33185,2.05336,2494.55,7,4,0,3,20.89746782897468,1604.213325,1,0,0,2655.7807692307692
TR-032642,Providence,Milwaukee,37.37287,-69.5,39.6218,-88.48008,1213.2,33606.0,2025-07-25,1.06846,2.17384,2385.54,7,4,0,3,27.700296735905045,1296.255672,1,0,0,2447.8799999999997
TR-043996,Louisville,Savannah,37.36588,-87.47153,33.60973,-82.29994,457.3,30257.0,2025-10-06,0.89906,1.8725,1067.6,10,0,0,4,66.1644434725563,411.140138,1,0,0,1100.1039999999998
TR-004180,Atlanta,Greensboro,34.84933,-86.2894,35.98195,-82.78379,273.8,29655.0,2025-01-27,0.86998,2.65996,718.21,1,0,0,1,108.30898466033601,238.200524,0,0,1,677.615
TR-023015,San Antonio,San Francisco,29.50969,-98.40059,35.1967,-121.69849,1613.2,36528.0,2025-05-25,1.16207,2.07204,3267.55,5,6,1,2,22.643193652367962,1874.651324,1,0,0,3435.32
TR-010989,Bakersfield,Amarillo,33.28832,-116.67935,33.17137,-104.36789,854.6,26288.0,2025-03-11,1.03193,2.25049,1936.71,3,1,0,1,30.76058974959045,881.887378,0,0,1,1820.160625
TR-005841,Jacksonville,Richmond,31.98691,-84.48897,38.09122,-76.78906,711.6,29748.0,2025-02-06,1.06213,1.91597,1384.67,2,3,0,1,41.804384485666105,755.8117080000001,1,0,0,1552.5066666666667
TR-038943,Los Angeles,Grand Rapids,28.56624,-116.70249,43.438,-86.29173,2365.9,33471.0,2025-09-04,1.02832,2.08398,4874.27,9,3,0,3,14.147258971216027,2432.9022879999998,0,0,1,4511.041428571429
TR-041750,Mobile,Tucson,31.80442,-88.25195,30.92733,-113.23037,1702.9,32622.0,2025-09-21,0.76491,2.20853,3765.88,9,6,1,3,19.156732632567973,1302.565239,0,0,1,3562.099375
TR-014334,Lexington,Boston,36.99152,-84.99876,39.27463,-69.5,1012.1,26349.0,2025-04-01,1.14806,2.13229,2073.79,4,1,0,2,26.03398873629088,1161.951526,0,1,0,2088.3646153846153
TR-046343,Greensboro,Amarillo,35.98195,-82.78379,33.17137,-104.36789,1468.4,21050.0,2025-10-21,0.98426,2.2652,2759.26,10,1,0,4,14.33533097248706,1445.2873840000002,1,0,0,2842.1025000000004
TR-022947,Cincinnati,Little Rock,37.15706,-86.77499,34.27518,-92.06214,435.1,22584.0,2025-05-25,1.18671,1.73812,1056.41,5,6,1,2,51.90530912433923,516.337521,0,1,0,1029.2175
TR-040493,Mobile,New York,31.80442,-88.25195,40.00674,-73.7984,1180.9,-24471.0,2025-09-13,0.87031,2.09496,2520.81,9,5,1,3,-20.72233042594631,1027.7490790000002,0,0,1,2417.6375
TR-028637,Greensboro,Phoenix,35.98195,-82.78379,28.75668,-115.87725,2262.6,32358.0,2025-06-29,1.18597,1.94259,4384.97,6,6,1,2,14.30124635375232,2683.3757219999998,1,0,0,5804.2266666666665
TR-022510,Syracuse,Nashville,42.80915,-76.89973,35.29479,-88.08915,936.1,14322.0,2025-05-22,1.37743,2.1673,1858.37,5,3,0,2,15.299647473560517,1289.412223,1,0,0,1947.0663636363636
TR-014477,Mobile,Little Rock,31.80442,-88.25195,34.27518,-92.06214,348.6,29273.0,2025-04-02,1.21334,1.67514,869.1,4,2,0,2,83.97303499713138,422.97032400000006,1,0,0,869.8190000000001
TR-002026,Kansas City,Nashville,39.41104,-91.1245,35.29479,-88.08915,388.2,30020.0,2025-01-13,0.83086,2.20532,849.05,1,0,0,1,77.33127253992788,322.539852,1,0,0,965.8666666666667
TR-026283,Kansas City,Shreveport,39.41104,-91.1245,32.54628,-92.31888,584.1,42215.0,2025-06-15,1.23426,2.75699,1593.96,6,6,1,2,72.27358329053244,720.9312659999999,0,0,1,1354.0764000000001
TR-030448,Bakersfield,Philadelphia,33.28832,-116.67935,39.22317,-72.9671,2872.3,18110.0,2025-07-11,1.26743,2.35576,5144.32,7,4,0,3,6.305051700727639,3640.439189,1,0,0,5300.784090909091
TR-041077,Phoenix,Nashville,28.75668,-115.87725,35.29479,-88.08915,1979.0,15102.0,2025-09-17,0.96429,1.82737,3611.76,9,2,0,3,7.631126831733199,1908.32991,1,0,0,4484.0025
TR-017157,Chattanooga,Fresno,35.29792,-87.18651,33.07921,-119.79528,2137.2,21135.0,2025-04-18,1.31104,2.28074,3974.93,4,4,0,2,9.889107243121842,2801.954688,1,0,0,4375.8
TR-010719,Jacksonville,Fresno,31.98691,-84.48897,33.07921,-119.79528,2396.8,36740.0,2025-03-09,0.93604,2.03924,4923.78,3,6,1,1,15.328771695594124,2243.500672,0,1,0,4919.218333333333
TR-033442,Greensboro,Oklahoma City,35.98195,-82.78379,31.88294,-98.58097,1099.0,42794.0,2025-07-30,1.12398,1.99558,2333.02,7,2,0,3,38.93903548680619,1235.25402,1,0,0,2316.641
TR-039101,Richmond,Little Rock,38.09122,-76.78906,34.27518,-92.06214,1049.8,32754.0,2025-09-05,0.95111,2.1355,2231.66,9,4,0,3,31.200228614974282,998.475278,1,0,0,2163.2509090909093
TR-026359,Reno,Little Rock,39.54838,-118.64843,34.27518,-92.06214,1787.8,28975.0,2025-06-15,1.20458,2.01773,3597.95,6,6,1,2,16.20707014207406,2153.548124,1,0,0,3582.7144444444443
TR-029658,Corpus Christi,Grand Rapids,28.61374,-95.89569,43.438,-86.29173,1354.3,24162.0,2025-07-06,1.14548,2.2335,2632.16,7,6,1,3,17.8409510448202,1551.323564,1,0,0,2762.4871428571428
TR-015399,Baton Rouge,Albuquerque,30.50134,-92.65374,35.39918,-109.59792,1223.2,37373.0,2025-04-07,1.03304,1.88809,2714.14,4,0,0,2,30.553466317854806,1263.614528,0,1,0,2655.7807692307692
TR-023913,Columbia,Salt Lake City,34.6357,-83.28506,35.03488,-113.18895,1988.5,41161.0,2025-05-31,1.26216,1.85158,4524.03,5,5,1,2,20.699522252954488,2509.80516,0,0,1,4063.141428571428
TR-023257,Reno,Salt Lake City,39.54838,-118.64843,35.03488,-113.18895,514.1,27271.0,2025-05-27,1.2872,1.87764,1181.01,5,1,0,2,53.046099980548526,661.74952,0,1,0,1108.6533333333334
TR-038155,Columbia,Indianapolis,34.6357,-83.28506,38.52567,-88.85948,500.9,29393.0,2025-08-29,0.97281,1.8096,1077.31,8,4,0,3,58.680375324416055,487.28052899999994,1,0,0,1151.8754545454547
TR-046619,Providence,Amarillo,37.37287,-69.5,33.17137,-104.36789,2310.1,29854.0,2025-10-23,1.02397,2.08594,4903.84,10,3,0,4,12.923250075754297,2365.473097,0,1,0,4709.787777777778
TR-025050,Phoenix,Boston,28.75668,-115.87725,39.27463,-69.5,3188.7,33159.0,2025-06-07,1.23681,1.82578,5795.0,6,5,1,2,10.398908646156741,3943.816047,1,0,0,5821.526666666667
TR-023065,Atlanta,Las Vegas,34.84933,-86.2894,33.22353,-115.24994,1925.2,40318.0,2025-05-26,1.18205,1.89412,4390.75,5,0,0,2,20.942239767296904,2275.68266,0,0,1,3935.5433333333335
TR-009886,Kansas City,Indianapolis,39.41104,-91.1245,38.52567,-88.85948,183.2,36680.0,2025-03-04,0.99382,2.55968,468.3,3,1,0,1,200.2183406113537,182.067824,1,0,0,487.6454545454546
TR-016195,Louisville,Austin,37.36588,-87.47153,29.39553,-99.6978,1058.5,33768.0,2025-04-12,1.13979,2.01812,2251.28,4,5,1,2,31.901747756258857,1206.467715,1,0,0,2236.485
TR-003822,Grand Rapids,Harrisburg,43.438,-86.29173,39.71695,-78.12481,584.6,29608.0,2025-01-24,0.99071,2.04676,1215.25,1,4,0,1,50.64659596305166,579.169066,0,1,0,1328.08
TR-039754,Providence,Indianapolis,37.37287,-69.5,38.52567,-88.85948,1216.8,33925.0,2025-09-09,0.93205,1.96304,2411.65,9,1,0,3,27.880506245890864,1134.11844,1,0,0,2564.795
TR-025379,Amarillo,Bakersfield,33.17137,-104.36789,33.28832,-116.67935,828.9,39622.0,2025-06-09,1.17895,2.21297,1826.64,6,0,0,2,47.80069972252383,977.2316549999999,1,0,0,1835.7038461538464
TR-007964,New York,Kansas City,40.00674,-73.7984,39.41104,-91.1245,1064.8,30452.0,2025-02-20,1.13788,2.1342,2288.27,2,3,0,1,28.59879789631856,1211.614624,0,0,1,2231.8835714285715
TR-044131,Grand Rapids,Kansas City,43.438,-86.29173,39.41104,-91.1245,466.3,47500.0,2025-10-07,0.94308,1.82391,1076.93,10,1,0,4,101.86575166202016,439.75820400000003,1,0,0,1050.2185714285713
TR-012442,Louisville,Raleigh,37.36588,-87.47153,35.37376,-77.47605,673.6,30373.0,2025-03-20,1.19426,2.49037,1649.32,3,3,0,1,45.090558194774346,804.4535360000001,0,0,1,1553.86
TR-026419,Nashville,Fort Wayne,35.29479,-88.08915,41.31561,-85.36206,533.9,25885.0,2025-06-16,1.14007,2.38474,1288.67,6,0,0,2,48.48286195916839,608.683373,0,1,0,1194.5152173913043
TR-021508,Dayton,Providence,39.87206,-85.62931,37.37287,-69.5,1046.0,44666.0,2025-05-16,1.33862,2.00195,2219.96,5,4,0,2,42.701720841300194,1400.19652,1,0,0,2146.15
TR-016656,Los Angeles,Lubbock,28.56624,-116.70249,29.87534,-99.85456,1208.9,34502.0,2025-04-15,1.12763,2.01988,2594.12,4,1,0,2,28.53999503681032,1363.191907,0,1,0,2576.4927272727273
TR-030441,Jacksonville,Albuquerque,31.98691,-84.48897,35.39918,-109.59792,1708.8,46941.0,2025-07-11,1.28804,1.9718,3629.97,7,4,0,3,27.470154494382022,2201.002752,1,0,0,3668.345
TR-019765,Houston,Richmond,30.71157,-94.7655,38.09122,-76.78906,1336.4,23780.0,2025-05-05,1.18091,2.2901,2565.85,5,0,0,2,17.794073630649503,1578.168124,1,0,0,2733.0
TR-032256,Chattanooga,Tulsa,35.29792,-87.18651,33.45894,-94.78556,542.1,39004.0,2025-07-22,1.23181,1.66821,1379.89,7,1,0,3,71.94982475558015,667.7642010000001,0,1,0,1235.7766666666666
TR-000899,Phoenix,Lexington,28.75668,-115.87725,36.99152,-84.99876,2146.3,27541.0,2025-01-06,0.78517,1.74186,3720.0,1,0,0,1,12.831850160741741,1685.2103710000001,1,0,0,4492.33
TR-039576,Grand Rapids,Hartford,43.438,-86.29173,39.55328,-72.18051,904.2,25709.0,2025-09-08,0.85228,1.81248,1643.21,9,0,0,3,28.432868834328687,770.6315760000001,1,0,0,1888.4007692307691
TR-023955,Grand Rapids,Mobile,43.438,-86.29173,31.80442,-88.25195,948.3,28670.0,2025-05-31,1.29781,1.92598,2108.1,5,5,1,2,30.233048613308025,1230.7132229999997,0,1,0,2018.035652173913
TR-007090,Baton Rouge,Harrisburg,30.50134,-92.65374,39.71695,-78.12481,1193.5,30246.0,2025-02-14,1.01718,2.12561,2502.84,2,4,0,1,25.342270632593213,1214.00433,0,0,1,2540.8308333333334
TR-039357,Kansas City,Dallas,39.41104,-91.1245,31.83025,-94.38343,642.6,28688.0,2025-09-06,0.90048,2.10364,1366.89,9,5,1,3,44.643635231870526,578.648448,1,0,0,1458.221111111111
TR-010972,Tucson,Baltimore,30.92733,-113.23037,38.16908,-72.74564,2711.4,32202.0,2025-03-11,1.04527,2.04652,5645.03,3,1,0,1,11.87652135428192,2834.145078,0,0,1,5271.573333333334
TR-019830,Amarillo,Savannah,33.17137,-104.36789,33.60973,-82.29994,1469.9,28687.0,2025-05-05,1.18285,2.19107,2852.1,5,0,0,2,19.516293625416694,1738.671215,1,0,0,2969.7542857142857
TR-001451,San Antonio,Shreveport,29.50969,-98.40059,32.54628,-92.31888,502.5,42638.0,2025-01-10,0.95127,2.3025,1153.93,1,4,0,1,84.85174129353234,478.013175,1,0,0,1213.085
TR-016779,Shreveport,Oklahoma City,32.54628,-92.31888,31.88294,-98.58097,442.5,16803.0,2025-04-16,1.30678,1.60486,1154.9,4,2,0,2,37.9728813559322,578.2501500000001,0,1,0,1150.7835
TR-032484,Phoenix,Memphis,28.75668,-115.87725,35.56802,-89.52871,1887.3,42150.0,2025-07-24,1.30156,1.96468,4191.34,7,3,0,3,22.333492290573837,2456.434188,0,1,0,3754.9221052631583
TR-026877,Baton Rouge,Bakersfield,30.50134,-92.65374,33.28832,-116.67935,1646.8,12777.0,2025-06-18,1.38912,2.30612,3799.73,6,2,0,2,7.758683507408307,2287.6028159999996,0,0,1,3506.7011111111115
TR-019859,Amarillo,Tucson,33.17137,-104.36789,30.92733,-113.23037,669.9,29990.0,2025-05-05,1.22872,1.92075,1458.8,5,0,0,2,44.76787580235856,823.119528,1,0,0,1450.5954545454545
TR-021823,Hartford,New York,39.55328,-72.18051,40.00674,-73.7984,123.0,15814.0,2025-05-18,1.22564,1.23343,358.57,5,6,1,2,128.5691056910569,150.75372000000002,0,0,1,333.9905882352941
TR-000113,San Francisco,Shreveport,35.1967,-121.69849,32.54628,-92.31888,1962.4,33505.0,2025-01-01,0.99212,1.88256,3677.5,1,2,0,1,17.07348145128414,1946.936288,1,0,0,4126.2471428571425
TR-041506,Greensboro,Shreveport,35.98195,-82.78379,32.54628,-92.31888,695.8,47500.0,2025-09-20,0.88237,2.40394,1699.99,9,5,1,3,68.26674331704513,613.953046,0,1,0,1595.9373684210527
TR-007399,New York,Las Vegas,40.00674,-73.7984,33.22353,-115.24994,2660.0,20891.0,2025-02-16,0.91652,1.6742,4434.66,2,6,1,1,7.853759398496241,2437.9432,1,0,0,4952.5375
TR-016449,Jacksonville,Philadelphia,31.98691,-84.48897,39.22317,-72.9671,973.8,30203.0,2025-04-14,1.04984,2.21416,1924.26,4,0,0,2,31.015608954610805,1022.334192,1,0,0,1990.9183333333333
TR-037853,Lexington,Cincinnati,36.99152,-84.99876,37.15706,-86.77499,137.5,30230.0,2025-08-27,1.04578,1.98174,411.05,8,2,0,3,219.85454545454544,143.79475,0,0,1,373.1786206896552
TR-011616,Las Vegas,Raleigh,33.22353,-115.24994,35.37376,-77.47605,2509.0,35622.0,2025-03-15,1.06761,1.89355,4666.03,3,5,1,1,14.197688322040653,2678.6334899999997,1,0,0,4611.6025
TR-021376,El Paso,Savannah,33.31075,-110.3123,33.60973,-82.29994,1935.5,21929.0,2025-05-15,1.39369,1.91047,4247.77,5,3,0,2,11.329888917592353,2697.486995,0,0,1,4330.358571428572
TR-011426,Greensboro,Boston,35.98195,-82.78379,39.27463,-69.5,918.9,35269.0,2025-03-14,1.10206,2.11506,1901.44,3,4,0,1,38.381760800957665,1012.682934,1,0,0,1920.138125
TR-024677,Indianapolis,Chattanooga,38.52567,-88.85948,35.29792,-87.18651,303.2,17576.0,2025-06-04,1.3816,2.47513,752.04,6,2,0,2,57.968337730870715,418.90112,1,0,0,764.6899999999999
TR-045393,Tucson,Tampa,30.92733,-113.23037,28.35765,-86.94782,1845.6,35600.0,2025-10-15,1.01385,2.14589,3618.32,10,2,0,4,19.28912006935414,1871.1615599999998,1,0,0,3795.826666666667
TR-041917,Tulsa,Milwaukee,33.45894,-94.78556,39.6218,-88.48008,628.6,40087.0,2025-09-22,0.77411,2.19201,1382.93,9,0,0,3,63.77187400572701,486.605546,1,0,0,1521.2523076923076
TR-020745,Phoenix,Mobile,28.75668,-115.87725,31.80442,-88.25195,1908.7,30188.0,2025-05-11,1.26995,2.17104,3790.92,5,6,1,2,15.816000419133442,2423.953565,1,0,0,3863.9755555555553
TR-021090,Fresno,Philadelphia,33.07921,-119.79528,39.22317,-72.9671,2982.8,33583.0,2025-05-13,1.28436,2.33052,5479.37,5,1,0,2,11.258884269813597,3830.989008,1,0,0,5725.178181818182
TR-017524,Salt Lake City,Fresno,35.03488,-113.18895,33.07921,-119.79528,478.6,24859.0,2025-04-21,1.22031,1.83723,1098.24,4,0,0,2,51.94107814458838,584.0403660000001,0,1,0,1116.0857142857144
TR-019754,Nashville,Shreveport,35.29479,-88.08915,32.54628,-92.31888,382.0,19817.0,2025-05-04,1.17361,1.60003,983.75,5,6,1,2,51.87696335078534,448.31902,0,0,1,956.5715789473685
TR-026485,Greensboro,Tulsa,35.98195,-82.78379,33.45894,-94.78556,834.0,26071.0,2025-06-16,1.20294,2.28152,1854.94,6,0,0,2,31.260191846522783,1003.2519599999999,1,0,0,1856.39875
TR-028195,Tampa,Albany,28.35765,-86.94782,43.96975,-71.05842,1643.3,39718.0,2025-06-27,1.29988,2.08564,3381.76,6,4,0,2,24.169658613764987,2136.092804,1,0,0,3200.6575
TR-017091,Reno,Albuquerque,39.54838,-118.64843,35.39918,-109.59792,685.2,44604.0,2025-04-18,1.31964,1.89363,1525.78,4,4,0,2,65.09632224168125,904.217328,1,0,0,1512.835
TR-003788,Los Angeles,Dayton,28.56624,-116.70249,39.87206,-85.62931,2192.7,36239.0,2025-01-24,1.00811,2.06963,4526.12,1,4,0,1,16.527112692114745,2210.482797,0,0,1,4338.8533333333335
TR-001508,Reno,Fresno,39.54838,-118.64843,33.07921,-119.79528,545.3,32690.0,2025-01-10,0.95555,2.04213,1133.32,1,4,0,1,59.948652118100135,521.061415,1,0,0,1127.325
TR-032761,Memphis,Albuquerque,35.56802,-89.52871,35.39918,-109.59792,1318.3,32294.0,2025-07-26,1.00286,2.18009,2614.96,7,5,1,3,24.496700295835545,1322.070338,1,0,0,2716.688
TR-005061,New York,Mobile,40.00674,-73.7984,31.80442,-88.25195,1155.6,21406.0,2025-02-01,0.93169,1.81696,2072.9,2,5,1,1,18.523710626514365,1076.660964,1,0,0,2420.472777777778
